Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Addis Ababa Central,PM2.5 - Principal,2019-03-06 01:00 AM,2019,03,06,01,11.4,48,Good,11.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-06 02:00 AM,2019,03,06,02,10.7,45,Good,10.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-06 03:00 AM,2019,03,06,03,10.8,45,Good,11.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-06 04:00 AM,2019,03,06,04,10.9,45,Good,11.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-06 05:00 AM,2019,03,06,05,8.9,37,Good,7.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-06 06:00 AM,2019,03,06,06,7.4,31,Good,6.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-06 07:00 AM,2019,03,06,07,7.2,30,Good,7.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-06 08:00 AM,2019,03,06,08,8.6,36,Good,10.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-06 09:00 AM,2019,03,06,09,9.8,41,Good,11.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-06 10:00 AM,2019,03,06,10,18.4,64,Moderate,27.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-06 11:00 AM,2019,03,06,11,17.2,62,Moderate,16.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-06 12:00 PM,2019,03,06,12,17.1,62,Moderate,17.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-06 01:00 PM,2019,03,06,13,17.5,62,Moderate,18.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-06 02:00 PM,2019,03,06,14,15.2,58,Moderate,13.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-06 03:00 PM,2019,03,06,15,13.6,54,Moderate,12.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-06 04:00 PM,2019,03,06,16,14.8,57,Moderate,16.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-06 05:00 PM,2019,03,06,17,14.4,56,Moderate,14.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-06 06:00 PM,2019,03,06,18,13.2,53,Moderate,12.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-06 07:00 PM,2019,03,06,19,11.1,46,Good,9.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-06 08:00 PM,2019,03,06,20,22.0,72,Moderate,33.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-06 09:00 PM,2019,03,06,21,21.0,70,Moderate,20.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-06 10:00 PM,2019,03,06,22,22.5,73,Moderate,24.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-06 11:00 PM,2019,03,06,23,22.2,72,Moderate,22.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-07 12:00 AM,2019,03,07,00,21.1,70,Moderate,20.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-07 01:00 AM,2019,03,07,01,18.5,64,Moderate,16.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-07 02:00 AM,2019,03,07,02,14.7,56,Moderate,11.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-07 03:00 AM,2019,03,07,03,16.3,60,Moderate,18.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-07 04:00 AM,2019,03,07,04,17.6,63,Moderate,19.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-07 05:00 AM,2019,03,07,05,18.8,65,Moderate,20.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-07 06:00 AM,2019,03,07,06,18.4,64,Moderate,18.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-07 07:00 AM,2019,03,07,07,33.2,95,Moderate,48.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-07 08:00 AM,2019,03,07,08,50.6,138,Unhealthy for Sensitive Groups,68.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-07 09:00 AM,2019,03,07,09,44.3,123,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-07 10:00 AM,2019,03,07,10,35.6,101,Unhealthy for Sensitive Groups,27.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-07 11:00 AM,2019,03,07,11,30.3,89,Moderate,25.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-07 12:00 PM,2019,03,07,12,28.6,86,Moderate,27.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-07 01:00 PM,2019,03,07,13,24.3,77,Moderate,20.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-07 02:00 PM,2019,03,07,14,21.1,70,Moderate,18.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-07 03:00 PM,2019,03,07,15,23.0,74,Moderate,25.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-07 04:00 PM,2019,03,07,16,25.0,78,Moderate,27.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-07 05:00 PM,2019,03,07,17,26.0,80,Moderate,27.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-07 06:00 PM,2019,03,07,18,25.5,79,Moderate,25.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-07 07:00 PM,2019,03,07,19,23.7,75,Moderate,22.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-07 08:00 PM,2019,03,07,20,26.3,81,Moderate,29.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-07 09:00 PM,2019,03,07,21,21.6,71,Moderate,16.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-07 10:00 PM,2019,03,07,22,12.0,50,Good,3.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-07 11:00 PM,2019,03,07,23,8.5,35,Good,5.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-08 12:00 AM,2019,03,08,00,7.2,30,Good,6.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-08 01:00 AM,2019,03,08,01,5.1,21,Good,3.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-08 02:00 AM,2019,03,08,02,4.5,19,Good,4.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-08 03:00 AM,2019,03,08,03,6.7,28,Good,9.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-08 04:00 AM,2019,03,08,04,9.8,41,Good,13.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-08 05:00 AM,2019,03,08,05,11.4,48,Good,13.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-08 06:00 AM,2019,03,08,06,10.2,43,Good,9.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-08 07:00 AM,2019,03,08,07,8.1,34,Good,6.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-08 08:00 AM,2019,03,08,08,11.5,48,Good,15.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-08 09:00 AM,2019,03,08,09,27.2,83,Moderate,43.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-08 10:00 AM,2019,03,08,10,34.1,97,Moderate,41.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-08 11:00 AM,2019,03,08,11,38.0,107,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-08 12:00 PM,2019,03,08,12,37.0,105,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-08 01:00 PM,2019,03,08,13,30.0,89,Moderate,23.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-08 02:00 PM,2019,03,08,14,25.5,79,Moderate,21.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-08 03:00 PM,2019,03,08,15,21.7,71,Moderate,18.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-08 04:00 PM,2019,03,08,16,16.3,60,Moderate,11.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-08 05:00 PM,2019,03,08,17,15.6,58,Moderate,15.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-08 06:00 PM,2019,03,08,18,15.3,58,Moderate,15.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-08 07:00 PM,2019,03,08,19,18.1,64,Moderate,21.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-08 08:00 PM,2019,03,08,20,25.0,78,Moderate,32.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-08 09:00 PM,2019,03,08,21,25.5,79,Moderate,26.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-08 10:00 PM,2019,03,08,22,22.2,72,Moderate,19.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-08 11:00 PM,2019,03,08,23,19.6,67,Moderate,17.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-09 12:00 AM,2019,03,09,00,16.8,61,Moderate,14.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-09 01:00 AM,2019,03,09,01,23.4,75,Moderate,30.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-09 02:00 AM,2019,03,09,02,23.2,74,Moderate,23.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-09 03:00 AM,2019,03,09,03,26.6,81,Moderate,30.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-09 04:00 AM,2019,03,09,04,26.3,81,Moderate,26.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-09 05:00 AM,2019,03,09,05,21.1,70,Moderate,16.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-09 06:00 AM,2019,03,09,06,19.0,66,Moderate,17.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-09 07:00 AM,2019,03,09,07,17.0,61,Moderate,15.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-09 08:00 AM,2019,03,09,08,18.0,63,Moderate,19.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-09 09:00 AM,2019,03,09,09,16.5,60,Moderate,15.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-09 10:00 AM,2019,03,09,10,16.7,61,Moderate,17.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-09 11:00 AM,2019,03,09,11,19.3,66,Moderate,22.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-09 12:00 PM,2019,03,09,12,19.1,66,Moderate,19.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-09 01:00 PM,2019,03,09,13,18.0,63,Moderate,17.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-09 02:00 PM,2019,03,09,14,15.5,58,Moderate,13.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-09 03:00 PM,2019,03,09,15,14.7,56,Moderate,14.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-09 04:00 PM,2019,03,09,16,15.5,58,Moderate,16.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-09 05:00 PM,2019,03,09,17,13.1,53,Moderate,11.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-09 06:00 PM,2019,03,09,18,14.0,55,Moderate,15.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-09 07:00 PM,2019,03,09,19,13.5,54,Moderate,13.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-09 08:00 PM,2019,03,09,20,15.2,58,Moderate,17.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-09 09:00 PM,2019,03,09,21,16.1,59,Moderate,17.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-09 10:00 PM,2019,03,09,22,16.5,60,Moderate,17.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-09 11:00 PM,2019,03,09,23,17.0,61,Moderate,18.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-10 12:00 AM,2019,03,10,00,17.8,63,Moderate,19.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-10 01:00 AM,2019,03,10,01,15.8,59,Moderate,13.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-10 03:00 AM,2019,03,10,03,16.3,60,Moderate,17.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-10 03:00 AM,2019,03,10,03,14.4,56,Moderate,12.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-10 04:00 AM,2019,03,10,04,14.2,55,Moderate,14.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-10 05:00 AM,2019,03,10,05,13.9,55,Moderate,13.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-10 06:00 AM,2019,03,10,06,13.9,55,Moderate,14.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-10 07:00 AM,2019,03,10,07,18.8,65,Moderate,24.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-10 08:00 AM,2019,03,10,08,18.9,65,Moderate,19.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-10 09:00 AM,2019,03,10,09,17.9,63,Moderate,17.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-10 10:00 AM,2019,03,10,10,14.9,57,Moderate,12.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-10 11:00 AM,2019,03,10,11,15.4,58,Moderate,16.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-10 12:00 PM,2019,03,10,12,13.7,54,Moderate,12.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-10 01:00 PM,2019,03,10,13,13.8,55,Moderate,14.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-10 02:00 PM,2019,03,10,14,14.4,56,Moderate,15.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-10 03:00 PM,2019,03,10,15,16.2,60,Moderate,18.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-10 04:00 PM,2019,03,10,16,15.1,57,Moderate,14.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-10 05:00 PM,2019,03,10,17,13.0,53,Moderate,11.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-10 06:00 PM,2019,03,10,18,10.5,44,Good,8.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-10 07:00 PM,2019,03,10,19,9.7,40,Good,9.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-10 08:00 PM,2019,03,10,20,13.3,54,Moderate,17.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-10 09:00 PM,2019,03,10,21,12.1,51,Moderate,11.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-10 10:00 PM,2019,03,10,22,11.0,46,Good,10.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-10 11:00 PM,2019,03,10,23,9.5,40,Good,8.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-11 12:00 AM,2019,03,11,00,9.7,40,Good,10.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-11 01:00 AM,2019,03,11,01,11.3,47,Good,13.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-11 02:00 AM,2019,03,11,02,13.6,54,Moderate,16.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-11 03:00 AM,2019,03,11,03,12.8,52,Moderate,12.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-11 04:00 AM,2019,03,11,04,14.9,57,Moderate,17.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-11 05:00 AM,2019,03,11,05,14.4,56,Moderate,14.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-11 06:00 AM,2019,03,11,06,15.2,58,Moderate,16.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-11 07:00 AM,2019,03,11,07,24.1,76,Moderate,33.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-11 08:00 AM,2019,03,11,08,24.5,77,Moderate,25.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-11 09:00 AM,2019,03,11,09,20.2,68,Moderate,16.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-11 10:00 AM,2019,03,11,10,18.1,64,Moderate,16.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-11 11:00 AM,2019,03,11,11,18.0,63,Moderate,18.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-11 12:00 PM,2019,03,11,12,18.5,64,Moderate,19.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-11 01:00 PM,2019,03,11,13,21.7,71,Moderate,25.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-11 02:00 PM,2019,03,11,14,23.3,75,Moderate,25.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-11 03:00 PM,2019,03,11,15,24.6,77,Moderate,26.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-11 04:00 PM,2019,03,11,16,24.8,78,Moderate,25.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-11 05:00 PM,2019,03,11,17,27.4,83,Moderate,30.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-11 06:00 PM,2019,03,11,18,25.2,79,Moderate,23.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-11 07:00 PM,2019,03,11,19,26.0,80,Moderate,27.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-11 08:00 PM,2019,03,11,20,32.0,93,Moderate,38.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-11 09:00 PM,2019,03,11,21,31.0,91,Moderate,30.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-11 10:00 PM,2019,03,11,22,29.0,87,Moderate,27.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-11 11:00 PM,2019,03,11,23,28.0,84,Moderate,27.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-12 12:00 AM,2019,03,12,00,24.2,76,Moderate,20.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-12 01:00 AM,2019,03,12,01,23.1,74,Moderate,22.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-12 02:00 AM,2019,03,12,02,20.5,69,Moderate,18.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-12 03:00 AM,2019,03,12,03,20.2,68,Moderate,20.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-12 04:00 AM,2019,03,12,04,25.6,79,Moderate,31.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-12 05:00 AM,2019,03,12,05,26.3,81,Moderate,27.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-12 06:00 AM,2019,03,12,06,27.6,84,Moderate,29.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-12 07:00 AM,2019,03,12,07,32.8,95,Moderate,38.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-12 08:00 AM,2019,03,12,08,34.9,99,Moderate,37.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-12 09:00 AM,2019,03,12,09,30.4,89,Moderate,26.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-12 10:00 AM,2019,03,12,10,28.7,86,Moderate,27.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-12 11:00 AM,2019,03,12,11,26.8,82,Moderate,25.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-12 12:00 PM,2019,03,12,12,25.9,80,Moderate,25.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-12 01:00 PM,2019,03,12,13,24.9,78,Moderate,24.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-12 02:00 PM,2019,03,12,14,25.5,79,Moderate,26.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-12 03:00 PM,2019,03,12,15,26.2,81,Moderate,27.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-12 04:00 PM,2019,03,12,16,25.7,80,Moderate,25.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-12 05:00 PM,2019,03,12,17,25.4,79,Moderate,25.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-12 06:00 PM,2019,03,12,18,25.6,79,Moderate,26.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-12 07:00 PM,2019,03,12,19,25.7,80,Moderate,26.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-12 08:00 PM,2019,03,12,20,25.5,79,Moderate,25.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-12 09:00 PM,2019,03,12,21,25.5,79,Moderate,26.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-12 10:00 PM,2019,03,12,22,24.5,77,Moderate,21.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-12 11:00 PM,2019,03,12,23,24.4,77,Moderate,24.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-13 12:00 AM,2019,03,13,00,22.0,72,Moderate,18.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-13 01:00 AM,2019,03,13,01,21.0,70,Moderate,19.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-13 02:00 AM,2019,03,13,02,20.9,70,Moderate,21.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-13 03:00 AM,2019,03,13,03,20.1,68,Moderate,18.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-13 04:00 AM,2019,03,13,04,20.3,68,Moderate,21.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-13 05:00 AM,2019,03,13,05,21.8,71,Moderate,25.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-13 06:00 AM,2019,03,13,06,22.4,73,Moderate,24.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-13 07:00 AM,2019,03,13,07,22.6,73,Moderate,23.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-13 08:00 AM,2019,03,13,08,33.0,95,Moderate,43.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-13 09:00 AM,2019,03,13,09,28.0,84,Moderate,23.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-13 10:00 AM,2019,03,13,10,23.5,75,Moderate,19.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-13 11:00 AM,2019,03,13,11,23.7,75,Moderate,24.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-13 12:00 PM,2019,03,13,12,21.3,70,Moderate,19.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-13 01:00 PM,2019,03,13,13,21.6,71,Moderate,22.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-13 02:00 PM,2019,03,13,14,21.8,71,Moderate,22.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-13 03:00 PM,2019,03,13,15,22.4,73,Moderate,23.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-13 04:00 PM,2019,03,13,16,22.2,72,Moderate,22.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2019-03-13 05:00 PM,2019,03,13,17,21.6,71,Moderate,21.0,UG/M3,1 Hr,Valid
